Ticker,0
HDFCBANK.NS,-0.24125061533935288
ICICIBANK.NS,-0.22329809846884208
INFY.NS,-0.3692188582551882
RELIANCE.NS,-0.27422074664573526
TCS.NS,-0.3657096014617074
^NSEI,-0.17229756084670067
