Ticker,0
HDFCBANK.NS,0.21279600764300224
ICICIBANK.NS,0.22077367588322017
INFY.NS,0.24140730185310613
RELIANCE.NS,0.22731500488620984
TCS.NS,0.20787530359055886
^NSEI,0.13987702137349678
